timestamp,gpu_index,gpu_util,mem_used,power,temp,pid,used_mem_by_pid
2025-04-04 12:59:30,0,0,10345.88,70.642,29,,
2025-04-04 12:59:30,1,0,9805.88,72.048,30,,
2025-04-04 12:59:30,2,0,9805.88,71.804,31,,
2025-04-04 12:59:30,3,0,10309.88,71.048,29,,
2025-04-04 12:59:31,0,0,10345.88,70.391,29,,
2025-04-04 12:59:31,1,0,9805.88,72.048,29,,
2025-04-04 12:59:31,2,0,9805.88,71.504,30,,
2025-04-04 12:59:31,3,0,10309.88,70.804,29,,
2025-04-04 12:59:32,0,0,10345.88,70.391,29,,
2025-04-04 12:59:32,1,0,9805.88,72.048,29,,
2025-04-04 12:59:32,2,0,9805.88,70.967,30,,
2025-04-04 12:59:32,3,0,10309.88,70.804,29,,
2025-04-04 12:59:33,0,0,10345.88,70.391,29,,
2025-04-04 12:59:33,1,0,9805.88,72.048,29,,
2025-04-04 12:59:33,2,0,9805.88,70.967,30,,
2025-04-04 12:59:33,3,0,10309.88,70.804,29,,
2025-04-04 12:59:34,0,0,10345.88,70.391,29,,
2025-04-04 12:59:34,1,0,9805.88,72.048,29,,
2025-04-04 12:59:34,2,0,9805.88,70.967,30,,
2025-04-04 12:59:34,3,0,10309.88,70.804,29,,
2025-04-04 12:59:35,0,0,10345.88,70.391,29,,
2025-04-04 12:59:35,1,0,9805.88,72.048,29,,
2025-04-04 12:59:35,2,0,9805.88,70.967,30,,
2025-04-04 12:59:35,3,0,10309.88,70.804,29,,
2025-04-04 12:59:36,0,57,10345.88,134.551,33,,
2025-04-04 12:59:36,1,0,9805.88,71.966,29,,
2025-04-04 12:59:36,2,0,9805.88,70.885,30,,
2025-04-04 12:59:36,3,0,10309.88,70.723,29,,
2025-04-04 12:59:37,0,0,10345.88,101.924,31,,
2025-04-04 12:59:37,1,9,9805.88,101.798,31,,
2025-04-04 12:59:37,2,100,9805.88,251.47,38,,
2025-04-04 12:59:37,3,30,10309.88,70.56,29,,
2025-04-04 12:59:38,0,0,10345.88,100.246,32,,
2025-04-04 12:59:38,1,54,9805.88,247.512,37,,
2025-04-04 12:59:38,2,0,9805.88,104.69,32,,
2025-04-04 12:59:38,3,0,10309.88,101.263,30,,
2025-04-04 12:59:39,0,100,10345.88,244.591,37,,
2025-04-04 12:59:39,1,0,9805.88,101.924,31,,
2025-04-04 12:59:39,2,0,9805.88,105.225,33,,
2025-04-04 12:59:39,3,0,10309.88,101.506,31,,
2025-04-04 12:59:40,0,0,10345.88,100.003,31,,
2025-04-04 12:59:40,1,0,9805.88,102.223,32,,
2025-04-04 12:59:40,2,0,9805.88,105.712,34,,
2025-04-04 12:59:40,3,89,10309.88,249.609,36,,
2025-04-04 12:59:41,0,0,10345.88,100.362,32,,
2025-04-04 12:59:41,1,28,9805.88,102.223,32,,
2025-04-04 12:59:41,2,46,9805.88,193.39,40,,
2025-04-04 12:59:41,3,0,10309.88,99.4,31,,
2025-04-04 12:59:42,0,85,10345.88,100.787,33,,
2025-04-04 12:59:42,1,18,9805.88,252.498,37,,
2025-04-04 12:59:42,2,0,9805.88,104.933,33,,
2025-04-04 12:59:42,3,0,10309.88,99.156,31,,
2025-04-04 12:59:43,0,11,10345.88,245.909,37,,
2025-04-04 12:59:43,1,0,9805.88,101.924,32,,
2025-04-04 12:59:43,2,0,9805.88,105.469,34,,
2025-04-04 12:59:43,3,61,10309.88,99.699,32,,
2025-04-04 12:59:44,0,0,10345.88,100.362,32,,
2025-04-04 12:59:44,1,0,9805.88,102.223,33,,
2025-04-04 12:59:44,2,100,9805.88,108.111,36,,
2025-04-04 12:59:44,3,11,10309.88,239.622,35,,
2025-04-04 12:59:45,0,0,10345.88,100.246,32,,
2025-04-04 12:59:45,1,100,9805.88,246.193,35,,
2025-04-04 12:59:45,2,0,9805.88,169.142,38,,
2025-04-04 12:59:45,3,0,10309.88,99.156,31,,
2025-04-04 12:59:46,0,100,10345.88,166.658,35,,
2025-04-04 12:59:46,1,0,9805.88,101.924,34,,
2025-04-04 12:59:46,2,0,9805.88,102.34,34,,
2025-04-04 12:59:46,3,0,10309.88,99.4,32,,
2025-04-04 12:59:47,0,95,10345.88,100.913,33,,
2025-04-04 12:59:47,1,5,9805.88,241.967,37,,
2025-04-04 12:59:47,2,20,9805.88,103.665,34,,
2025-04-04 12:59:47,3,19,10309.88,242.489,35,,
2025-04-04 12:59:48,0,45,10345.88,140.676,34,,
2025-04-04 12:59:48,1,0,9805.88,102.348,35,,
2025-04-04 12:59:48,2,69,9805.88,103.0,35,,
2025-04-04 12:59:48,3,0,10309.88,236.483,34,,
2025-04-04 12:59:49,0,13,10345.88,100.605,33,,
2025-04-04 12:59:49,1,90,9805.88,105.104,34,,
2025-04-04 12:59:49,2,0,9805.88,240.665,39,,
2025-04-04 12:59:49,3,0,10309.88,99.942,32,,
2025-04-04 12:59:50,0,0,10345.88,100.787,33,,
2025-04-04 12:59:50,1,100,9805.88,248.545,37,,
2025-04-04 12:59:50,2,0,9805.88,102.34,38,,
2025-04-04 12:59:50,3,0,10309.88,99.4,32,,
2025-04-04 12:59:51,0,100,10345.88,238.044,38,,
2025-04-04 12:59:51,1,0,9805.88,102.223,32,,
2025-04-04 12:59:51,2,0,9805.88,102.34,34,,
2025-04-04 12:59:51,3,57,10309.88,99.4,32,,
2025-04-04 12:59:52,0,0,10345.88,100.362,32,,
2025-04-04 12:59:52,1,0,9805.88,102.223,33,,
2025-04-04 12:59:52,2,31,9805.88,103.905,35,,
2025-04-04 12:59:52,3,3,10309.88,242.02,36,,
2025-04-04 12:59:53,0,0,10345.88,100.489,32,,
2025-04-04 12:59:53,1,44,9805.88,102.709,34,,
2025-04-04 12:59:53,2,43,9805.88,245.651,39,,
2025-04-04 12:59:53,3,0,10309.88,99.4,32,,
2025-04-04 12:59:54,0,76,10345.88,102.223,34,,
2025-04-04 12:59:54,1,30,9805.88,188.113,37,,
2025-04-04 12:59:54,2,0,9805.88,102.34,34,,
2025-04-04 12:59:54,3,0,10309.88,99.699,32,,
2025-04-04 12:59:55,0,100,10345.88,233.604,35,,
2025-04-04 12:59:55,1,0,9805.88,102.23,36,,
2025-04-04 12:59:55,2,0,9805.88,103.613,34,,
2025-04-04 12:59:55,3,98,10309.88,238.585,33,,
2025-04-04 12:59:56,0,95,10345.88,116.377,34,,
2025-04-04 12:59:56,1,11,9805.88,102.23,37,,
2025-04-04 12:59:56,2,0,9805.88,102.882,35,,
2025-04-04 12:59:56,3,65,10309.88,238.585,34,,
2025-04-04 12:59:57,0,20,10345.88,224.664,37,,
2025-04-04 12:59:57,1,12,9805.88,105.347,33,,
2025-04-04 12:59:57,2,25,9805.88,103.905,35,,
2025-04-04 12:59:57,3,60,10309.88,204.924,33,,
2025-04-04 12:59:58,0,0,10345.88,100.605,33,,
2025-04-04 12:59:58,1,0,9805.88,102.466,33,,
2025-04-04 12:59:58,2,100,9805.88,245.943,38,,
2025-04-04 12:59:58,3,0,10309.88,99.4,33,,
2025-04-04 12:59:59,0,0,10345.88,100.787,33,,
2025-04-04 12:59:59,1,100,9805.88,250.889,39,,
2025-04-04 12:59:59,2,0,9805.88,102.34,34,,
2025-04-04 12:59:59,3,0,10309.88,99.699,32,,
2025-04-04 13:00:00,0,24,10345.88,100.721,35,,
2025-04-04 13:00:00,1,0,9805.88,102.466,34,,
2025-04-04 13:00:00,2,25,9805.88,109.564,37,,
2025-04-04 13:00:00,3,73,10309.88,100.721,34,,
2025-04-04 13:00:01,0,0,10345.88,100.605,33,,
2025-04-04 13:00:01,1,59,9805.88,102.709,33,,
2025-04-04 13:00:01,2,34,9805.88,240.957,40,,
2025-04-04 13:00:01,3,0,10309.88,99.4,32,,
2025-04-04 13:00:02,0,0,10345.88,100.903,33,,
2025-04-04 13:00:02,1,16,9805.88,244.341,38,,
2025-04-04 13:00:02,2,0,9805.88,102.34,34,,
2025-04-04 13:00:02,3,0,10309.88,99.699,32,,
2025-04-04 13:00:03,0,26,10345.88,102.105,33,,
2025-04-04 13:00:03,1,0,9805.88,264.803,34,,
2025-04-04 13:00:03,2,0,9805.88,149.74,37,,
2025-04-04 13:00:03,3,90,10309.88,106.132,35,,
2025-04-04 13:00:04,0,0,10345.88,100.605,33,,
2025-04-04 13:00:04,1,71,9805.88,102.709,34,,
2025-04-04 13:00:04,2,20,9805.88,243.547,40,,
2025-04-04 13:00:04,3,0,10309.88,99.4,32,,
2025-04-04 13:00:05,0,12,10345.88,101.273,33,,
2025-04-04 13:00:05,1,3,9805.88,251.423,38,,
2025-04-04 13:00:05,2,0,9805.88,102.34,34,,
2025-04-04 13:00:05,3,0,10309.88,99.699,32,,
2025-04-04 13:00:06,0,44,10345.88,113.091,34,,
2025-04-04 13:00:06,1,0,9805.88,246.443,37,,
2025-04-04 13:00:06,2,0,9805.88,102.827,34,,
2025-04-04 13:00:06,3,98,10309.88,100.477,33,,
2025-04-04 13:00:07,0,16,10345.88,101.564,33,,
2025-04-04 13:00:07,1,1,9805.88,249.366,38,,
2025-04-04 13:00:07,2,0,9805.88,102.827,35,,
2025-04-04 13:00:07,3,100,10309.88,102.584,34,,
2025-04-04 13:00:08,0,100,10345.88,242.489,38,,
2025-04-04 13:00:08,1,12,9805.88,102.223,33,,
2025-04-04 13:00:08,2,12,9805.88,102.584,35,,
2025-04-04 13:00:08,3,12,10309.88,99.942,33,,
2025-04-04 13:00:09,0,0,10345.88,100.489,32,,
2025-04-04 13:00:09,1,0,9805.88,102.466,33,,
2025-04-04 13:00:09,2,94,9805.88,104.44,36,,
2025-04-04 13:00:09,3,19,10309.88,235.951,36,,
2025-04-04 13:00:10,0,0,10345.88,100.903,33,,
2025-04-04 13:00:10,1,100,9805.88,103.0,35,,
2025-04-04 13:00:10,2,0,9805.88,244.089,39,,
2025-04-04 13:00:10,3,0,10309.88,99.4,32,,
2025-04-04 13:00:11,0,0,10345.88,100.787,33,,
2025-04-04 13:00:11,1,100,9805.88,103.785,38,,
2025-04-04 13:00:11,2,0,9805.88,189.432,34,,
2025-04-04 13:00:11,3,0,10309.88,99.942,32,,
2025-04-04 13:00:12,0,3,10345.88,100.787,33,,
2025-04-04 13:00:12,1,100,9805.88,246.443,39,,
2025-04-04 13:00:12,2,0,9805.88,213.875,35,,
2025-04-04 13:00:12,3,0,10309.88,100.234,32,,
2025-04-04 13:00:13,0,28,10345.88,128.08,34,,
2025-04-04 13:00:13,1,27,9805.88,109.187,35,,
2025-04-04 13:00:13,2,22,9805.88,273.986,37,,
2025-04-04 13:00:13,3,16,10309.88,212.265,34,,
2025-04-04 13:00:14,0,0,10345.88,100.903,33,,
2025-04-04 13:00:14,1,86,9805.88,103.493,35,,
2025-04-04 13:00:14,2,9,9805.88,242.276,39,,
2025-04-04 13:00:14,3,0,10309.88,99.699,32,,
2025-04-04 13:00:15,0,100,10345.88,103.665,37,,
2025-04-04 13:00:15,1,0,9805.88,232.013,36,,
2025-04-04 13:00:15,2,0,9805.88,102.584,34,,
2025-04-04 13:00:15,3,100,10309.88,99.942,32,,
2025-04-04 13:00:16,0,100,10345.88,243.807,38,,
2025-04-04 13:00:16,1,0,9805.88,102.466,33,,
2025-04-04 13:00:16,2,0,9805.88,102.882,35,,
2025-04-04 13:00:16,3,100,10309.88,238.585,34,,
2025-04-04 13:00:17,0,85,10345.88,243.778,38,,
2025-04-04 13:00:17,1,0,9805.88,102.472,33,,
2025-04-04 13:00:17,2,0,9805.88,104.2,35,,
2025-04-04 13:00:17,3,100,10309.88,239.604,35,,
2025-04-04 13:00:18,0,0,10345.88,100.605,33,,
2025-04-04 13:00:18,1,0,9805.88,102.466,33,,
2025-04-04 13:00:18,2,21,9805.88,104.44,36,,
2025-04-04 13:00:18,3,0,10309.88,240.157,37,,
2025-04-04 13:00:19,0,20,10345.88,146.852,33,,
2025-04-04 13:00:19,1,27,9805.88,104.69,34,,
2025-04-04 13:00:19,2,17,9805.88,166.066,36,,
2025-04-04 13:00:19,3,14,10309.88,100.234,34,,
2025-04-04 13:00:20,0,35,10345.88,104.148,32,,
2025-04-04 13:00:20,1,25,9805.88,88.984,33,,
2025-04-04 13:00:20,2,21,9805.88,165.126,34,,
2025-04-04 13:00:20,3,13,10309.88,155.017,32,,
2025-04-04 13:00:21,0,27,10345.88,166.5,32,,
2025-04-04 13:00:21,1,26,9805.88,78.738,32,,
2025-04-04 13:00:21,2,21,9805.88,72.746,33,,
2025-04-04 13:00:21,3,31,10309.88,71.722,32,,
2025-04-04 13:00:22,0,29,10345.88,70.479,32,,
2025-04-04 13:00:22,1,21,9805.88,124.8,32,,
2025-04-04 13:00:22,2,28,9805.88,80.153,33,,
2025-04-04 13:00:22,3,20,10309.88,78.536,31,,
